CAMIS,id,name,url,phone,latitude,longitude,review_count,price,rating,transactions,categories,address,city,state,zip_code
40513885,anopoli-ice-cream-parlor-and-family-restaurant-brooklyn,Anopoli Ice Cream Parlor and Family Restaurant,https://www.yelp.com/biz/anopoli-ice-cream-parlor-and-family-restaurant-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187483863,40.63527433,-74.02636819,131,1,3.5,"['delivery', 'pickup']","['icecream', 'tradamerican', 'greek']",6920 3rd Ave,Brooklyn,NY,11209
40754486,elegante-pizzeria-brooklyn,Elegante Pizzeria,https://www.yelp.com/biz/elegante-pizzeria-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187459715,40.633,-74.02137,107,1,4,"['delivery', 'pickup']",['pizza'],6922 5th Ave,Brooklyn,NY,11209
50004389,roxy-diner-new-york,Roxy Diner,https://www.yelp.com/biz/roxy-diner-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12125759700,40.758268,-73.988609,265,2,2,,"['tradamerican', 'bars', 'delis']",694 8th Ave,New York,NY,10036
40933911,mila-cafe-new-york,Mila Cafe,https://www.yelp.com/biz/mila-cafe-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126786452,40.791465,-73.96891,112,1,4,,"['breakfast_brunch', 'cafes']",694 Columbus Ave,New York,NY,10025
41057360,krolewskie-jadlo-brooklyn,Krolewskie Jadlo,https://www.yelp.com/biz/krolewskie-jadlo-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183838993,40.72532,-73.95153,351,2,4,"['delivery', 'pickup']",['polish'],694 Manhattan Ave,Brooklyn,NY,11222
50006214,abace-sushi-new-york,Abace Sushi,https://www.yelp.com/biz/abace-sushi-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129771777,40.76224,-73.99027,27,1,3,"['delivery', 'pickup']","['bubbletea', 'sushi', 'japanese']",695 9th Ave,New York,NY,10036
41690753,696-gourmet-deli-new-york,696 Gourmet Deli,https://www.yelp.com/biz/696-gourmet-deli-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124907115,40.751987,-73.973922,56,1,3,"['delivery', 'pickup']",['delis'],696 3rd Ave,New York,NY,10017
50057459,little-italy-pizza-new-york-29,Little Italy Pizza,https://www.yelp.com/biz/little-italy-pizza-new-york-29?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12125868600,40.76197512,-73.98985181,45,1,3.5,"['delivery', 'pickup']","['pizza', 'italian']",696 9th Ave,New York,NY,10036
50003699,konditori-new-york-2,Konditori,https://www.yelp.com/biz/konditori-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13476898471,40.67715789,-73.96379498,55,1,4,,"['coffee', 'sandwiches']",696 Washington Ave,New York,NY,11238
40378774,fame-diner-maspeth-2,Fame Diner,https://www.yelp.com/biz/fame-diner-maspeth-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184784674,40.727297,-73.89349265,92,2,3,"['delivery', 'pickup']","['diners', 'burgers', 'breakfast_brunch']",6967 Grand Ave,Maspeth,NY,11378
40366711,li-grecis-staaten-staten-island,Li Greci's Staaten,https://www.yelp.com/biz/li-grecis-staaten-staten-island?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184486000,40.629756,-74.111991,28,2,4,,"['newamerican', 'venues']",697 Forest Ave,Staten Island,NY,10310
40930976,subway-maspeth-2,Subway,https://www.yelp.com/biz/subway-maspeth-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184461251,40.72760391,-73.89315033,17,1,3,,"['hotdogs', 'sandwiches']",6979 Grand Ave,Maspeth,NY,11378
50056337,chaan-teng-new-york,Chaan Teng,https://www.yelp.com/biz/chaan-teng-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122351886,40.76220367,-73.98986824,115,2,4,"['delivery', 'pickup']",['chinese'],698 9th Ave,New York,NY,10036
41612212,neptune-diner-ii-brooklyn,Neptune Diner II,https://www.yelp.com/biz/neptune-diner-ii-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186231111,40.67646023,-73.9592625,178,2,3,"['delivery', 'pickup', 'restaurant_reservation']","['diners', 'newamerican']",699 Classon Ave,Brooklyn,NY,11238
50035072,planet-wings-bronx-4,Planet Wings,https://www.yelp.com/biz/planet-wings-bronx-4?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17185629464,40.854374,-73.884587,48,1,3,"['delivery', 'pickup']","['chicken_wings', 'tradamerican']",699 E 187th St,Bronx,NY,10458
50003001,beautiful-memory-desserts-new-york,Beautiful Memory Desserts,https://www.yelp.com/biz/beautiful-memory-desserts-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127881888,40.71541905,-73.99831249,320,1,3.5,,['desserts'],69A Bayard St,New York,NY,10013
50014840,hua-ji-pork-chop-fast-food-new-york,Hua Ji Pork Chop Fast Food,https://www.yelp.com/biz/hua-ji-pork-chop-fast-food-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122199876,40.714809,-73.993072,65,1,4,,['chinese'],7 Allen St,New York,NY,10002
40575863,joes-pizza-new-york-4,Joe's Pizza,https://www.yelp.com/biz/joes-pizza-new-york-4?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12123661182,40.7305599,-74.0021299,1734,1,4,,['pizza'],7 Carmine St,New York,NY,10014
50044396,mew-men-new-york-2,MEW MEN,https://www.yelp.com/biz/mew-men-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127271050,40.731777,-74.001693,167,2,4,,"['ramen', 'noodles']",7 Cornelia St,New York,NY,10014
50040897,tous-les-jours-new-york-3,Tous Les Jours,https://www.yelp.com/biz/tous-les-jours-new-york-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129666777,40.71389,-73.99706,60,1,3.5,,"['bakeries', 'coffee', 'desserts']",7 Division St,New York,NY,10002
50032597,m-and-r-pizza-bronx,M & R Pizza,https://www.yelp.com/biz/m-and-r-pizza-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186530008,40.8806643,-73.8830342,20,1,4,,"['pizza', 'italian']",7 E 208th St,Bronx,NY,10467
41219092,5th-and-mad-new-york-2,5th & Mad,https://www.yelp.com/biz/5th-and-mad-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127252353,40.74962,-73.98315,138,2,4,['restaurant_reservation'],"['gastropubs', 'cocktailbars']",7 E 36th St,New York,NY,10016
40546234,kuruma-zushi-new-york,Kuruma Zushi,https://www.yelp.com/biz/kuruma-zushi-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12123172802,40.75653,-73.97768,208,4,4,,"['sushi', 'japanese']",7 E 47th St,New York,NY,10017
41719056,china-moon-new-york-2,China Moon,https://www.yelp.com/biz/china-moon-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16465180869,40.75653,-73.97768,89,2,2,"['delivery', 'pickup']","['thai', 'cantonese']",7 E 47th St,New York,NY,10017
41259517,shinbashi-new-york,Shinbashi,https://www.yelp.com/biz/shinbashi-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12128131009,40.75723,-73.97702,79,3,3.5,,"['japanese', 'sushi']",7 E 48th St,New York,NY,10017
50063050,pressed-juicery-new-york-18,Pressed Juicery,https://www.yelp.com/biz/pressed-juicery-new-york-18?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16466570841,40.73582911,-73.99258934,14,1,4,,['juicebars'],7 East 14th St,New York,NY,10003
41278303,a-san-fuzhou-restaurant-new-york,A San FuZhou Restaurant,https://www.yelp.com/biz/a-san-fuzhou-restaurant-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12123438389,40.71456361,-73.99389301,1,,2,,['chinese'],7 Eldridge St,New York,NY,10002
41696040,no-7-brooklyn,No 7,https://www.yelp.com/biz/no-7-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17185226370,40.68610001,-73.97305298,335,2,3.5,,"['newamerican', 'bars']",7 Greene Ave,Brooklyn,NY,11238
50050247,metrograph-new-york-2,Metrograph,https://www.yelp.com/biz/metrograph-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126600312,40.715103,-73.991172,65,,4,,['movietheaters'],7 Ludlow St,New York,NY,10002
50007219,greenpoint-beer-and-ale-greenpoint,Greenpoint Beer and Ale,https://www.yelp.com/biz/greenpoint-beer-and-ale-greenpoint?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183892940,40.72516,-73.95705,85,2,3,['restaurant_reservation'],"['breweries', 'beer_and_wine', 'mexican']",7 N 15th St,Greenpoint,NY,11222
41719663,uncle-boons-new-york-2,Uncle Boons,https://www.yelp.com/biz/uncle-boons-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16463706650,40.72113286,-73.99432863,570,3,4,['restaurant_reservation'],['thai'],7 Spring St,New York,NY,10012
50009001,klong-new-york,Klong,https://www.yelp.com/biz/klong-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12125059955,40.729507,-73.989181,913,2,3.5,"['delivery', 'pickup']",['thai'],7 St Marks Pl,New York,NY,10003
40988946,aleo-restaurant-and-bar-new-york,Aleo Restaurant & Bar,https://www.yelp.com/biz/aleo-restaurant-and-bar-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126918136,40.74023,-73.99171,148,2,3,"['delivery', 'pickup', 'restaurant_reservation']",['italian'],7 W 20th St,New York,NY,10011
40942073,re-sette-new-york-3,Re Sette,https://www.yelp.com/biz/re-sette-new-york-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122217530,40.75589752,-73.98005676,316,3,3.5,"['delivery', 'pickup']","['bars', 'tradamerican', 'italian']",7 W 45th St,New York,NY,10036
40402362,blake-and-todd-restaurant-and-caterers-new-york,Blake & Todd Restaurant & Caterers,https://www.yelp.com/biz/blake-and-todd-restaurant-and-caterers-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12128691929,40.756958,-73.9789429,37,2,3,,['delis'],7 W 47th St,New York,NY,10036
50003351,nyy-steak-new-york-2,NYY Steak,https://www.yelp.com/biz/nyy-steak-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16463077910,40.75972,-73.977479,225,3,4,,"['steak', 'tradamerican']",7 W 51st St,New York,NY,10019
40383763,cousin-johns-cafe-and-bakery-brooklyn,Cousin John's Cafe & Bakery,https://www.yelp.com/biz/cousin-johns-cafe-and-bakery-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17186227333,40.675441,-73.975135,290,1,4,,"['bakeries', 'breakfast_brunch']",70 7th Ave,Brooklyn,NY,11217
50004803,ramen-thukpa-new-york,Ramen Thukpa,https://www.yelp.com/biz/ramen-thukpa-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12129292188,40.73197,-74.00398,166,2,4,"['delivery', 'pickup']",['ramen'],70 7th Ave S,New York,NY,10014
41664038,simply-bakery-new-york-2,Simply Bakery,https://www.yelp.com/biz/simply-bakery-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127751188,40.71572,-73.99811,70,1,4,,['bakeries'],70 Bayard St,New York,NY,10013
40983620,aurora-brooklyn,Aurora,https://www.yelp.com/biz/aurora-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183885100,40.716054,-73.964771,456,2,4,"['delivery', 'pickup', 'restaurant_reservation']","['italian', 'comfortfood']",70 Grand St,Brooklyn,NY,11249
50010095,ramen-lab-new-york-2,Ramen Lab,https://www.yelp.com/biz/ramen-lab-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,16466137522,40.7209918,-73.9963582,260,2,4,,['ramen'],70 Kenmare St,New York,NY,10012
50018037,canton-lounge-new-york,Canton Lounge,https://www.yelp.com/biz/canton-lounge-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122198066,40.716205,-73.997863,74,2,2.5,"['delivery', 'pickup']","['seafood', 'cantonese']",70 Mott St,New York,NY,10013
50069517,dig-inn-new-york-23,Dig Inn,https://www.yelp.com/biz/dig-inn-new-york-23?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12122537854,40.72377,-73.9969,7,2,3.5,,['newamerican'],70 Prince St,New York,NY,10012
50017772,reservoir-bar-new-york,Reservoir Bar,https://www.yelp.com/biz/reservoir-bar-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12124750770,40.73321,-73.99375,211,2,3.5,"['delivery', 'pickup']","['sportsbars', 'tradamerican']",70 University Pl,New York,NY,10003
41298811,le-pain-quotidien-new-york-159,Le Pain Quotidien,https://www.yelp.com/biz/le-pain-quotidien-new-york-159?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12123545224,40.75324,-73.98455,402,2,3,,"['bakeries', 'breakfast_brunch', 'coffee']",70 W 40th St,New York,NY,10018
41639072,joanne-trattoria-new-york-2,Joanne Trattoria,https://www.yelp.com/biz/joanne-trattoria-new-york-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127210068,40.7744659,-73.98034,320,2,3,"['restaurant_reservation', 'delivery', 'pickup']","['italian', 'comfortfood']",70 W 68th St,New York,NY,10023
41538244,bravest-new-york,Bravest,https://www.yelp.com/biz/bravest-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12126833766,40.747073,-73.973837,165,2,4,,"['burgers', 'sportsbars', 'tradamerican']",700 2nd Ave,New York,NY,10016
50044989,mcdonalds-brooklyn-72,McDonald's,https://www.yelp.com/biz/mcdonalds-brooklyn-72?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17185992870,40.7014809,-73.9436264,8,1,1.5,,"['hotdogs', 'burgers']",700 Broadway,Brooklyn,NY,11206
41643753,the-wayland-new-york,The Wayland,https://www.yelp.com/biz/the-wayland-new-york?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12127777022,40.7251,-73.9778,436,2,4.5,,['bars'],700 E 9th St,New York,NY,10009
41061082,ninth-street-espresso-new-york-3,Ninth Street Espresso,https://www.yelp.com/biz/ninth-street-espresso-new-york-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12123589225,40.7251,-73.9778,256,1,4,,['coffee'],700 E 9th St,New York,NY,10009
50004837,chuck-e-cheeses-bronx-2,Chuck E Cheese's,https://www.yelp.com/biz/chuck-e-cheeses-bronx-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182927812,40.824004,-73.930367,20,2,2,,['pizza'],700 Exterior St,Bronx,NY,10451
50051725,dunkin-donuts-staten-island-41,Dunkin Donuts,https://www.yelp.com/biz/dunkin-donuts-staten-island-41?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,,40.64454776,-74.09557414,1,1,3,,"['coffee', 'donuts']",700 Richmond Ter,Staten Island,NY,10301
40604740,tgi-fridays-forest-hills-2,TGI Fridays,https://www.yelp.com/biz/tgi-fridays-forest-hills-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187933263,40.72094217,-73.84768715,314,2,2.5,['delivery'],['tradamerican'],7000 Austin St,Forest Hills,NY,11375
40520604,starbucks-forest-hills-3,Starbucks,https://www.yelp.com/biz/starbucks-forest-hills-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182684719,40.721012,-73.847785,46,2,3,,['coffee'],7000 Austin St,Forest Hills,NY,11375
40389681,villa-monte-pizzeria-staten-island-2,Villa Monte Pizzeria,https://www.yelp.com/biz/villa-monte-pizzeria-staten-island-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17189849886,40.51633,-74.23419,17,2,3,,['italian'],7001 Amboy Rd,Staten Island,NY,10307
40377294,mcdonalds-glendale-17,McDonald's,https://www.yelp.com/biz/mcdonalds-glendale-17?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184970722,40.7017109,-73.8806202,22,1,2,,"['burgers', 'hotdogs']",7002 Cooper Ave,Glendale,NY,11385
50057380,the-brooklyn-firefly-brooklyn,The Brooklyn Firefly,https://www.yelp.com/biz/the-brooklyn-firefly-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17188335000,40.63468,-74.02631,115,2,4,"['delivery', 'pickup']","['pizza', 'jazzandblues', 'bars']",7003 3rd Ave,Brooklyn,NY,11209
41344229,grace-pizza-glendale,Grace Pizza,https://www.yelp.com/biz/grace-pizza-glendale?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184176018,40.70214,-73.8807999,63,1,4,"['delivery', 'pickup']",['pizza'],70-05 Myrtle Ave,Glendale,NY,11385
50067405,h-and-c-bakery-brooklyn,H&C Bakery,https://www.yelp.com/biz/h-and-c-bakery-brooklyn?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17183311088,40.6162,-73.99335,3,1,2,,['bakeries'],7006 18th Ave,Brooklyn,NY,11204
50014424,el-coyote-restaurant-forest-hills-2,El Coyote Restaurant,https://www.yelp.com/biz/el-coyote-restaurant-forest-hills-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182680777,40.72108,-73.84654,194,2,3,,"['mexican', 'bars']",70-09 Austin St,Forest Hills,NY,11375
41566403,agora-taverna-forest-hills-2,Agora Taverna,https://www.yelp.com/biz/agora-taverna-forest-hills-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187937300,40.72100937,-73.84680782,490,2,3.5,"['delivery', 'pickup', 'restaurant_reservation']","['greek', 'seafood']",70-09 Austin St,Forest Hills,NY,11375
50008230,red-mango-new-york-23,Red Mango,https://www.yelp.com/biz/red-mango-new-york-23?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,12128837630,40.74726868,-73.97380829,30,1,3.5,,['icecream'],701 2nd Ave,New York,NY,10016
50043301,landin-mac-and-cheese-bronx,Landin Mac & Cheese,https://www.yelp.com/biz/landin-mac-and-cheese-bronx?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,13477264217,40.8200475,-73.9161737,102,1,4,"['delivery', 'pickup']",['tradamerican'],701 Melrose Ave,Bronx,NY,10455
40369782,mcdonald-brooklyn-3,McDonald,https://www.yelp.com/biz/mcdonald-brooklyn-3?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187780023,40.65625133,-73.93081239,3,1,2,,"['hotdogs', 'burgers']",701 Utica Ave,Brooklyn,NY,11203
50009810,kung-fu-tea-forest-hills-2,Kung Fu Tea,https://www.yelp.com/biz/kung-fu-tea-forest-hills-2?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17182633631,40.720751,-73.8467768,111,1,3.5,,"['coffee', 'bubbletea', 'juicebars']",70-10 Austin St,Forest Hills,NY,11375
41231634,hush-cafe-lounge-and-garden-maspeth,Hush Cafe Lounge & Garden,https://www.yelp.com/biz/hush-cafe-lounge-and-garden-maspeth?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17187796061,40.727355,-73.892555,46,2,3,,"['danceclubs', 'mediterranean']",70-10 Grand Ave,Maspeth,NY,11378
41637387,sushi-yasu-forest-hills,Sushi Yasu,https://www.yelp.com/biz/sushi-yasu-forest-hills?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17185755169,40.720967,-73.846356,431,2,3.5,,"['japanese', 'sushi']",70-11 Austin St,Forest Hills,NY,11375
50057892,xhale-forest-hills,Xhale,https://www.yelp.com/biz/xhale-forest-hills?adjust_creative=LNwtLORYeEQK9yfH-rPGdQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=LNwtLORYeEQK9yfH-rPGdQ,17184844746,40.72096338,-73.84631306,107,2,3,"['delivery', 'pickup', 'restaurant_reservation']","['hookah_bars', 'pizza', 'sandwiches']",70-11 Austin St,Forest Hills,NY,11375
